dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	effect_value	effect_metric	p_value	q_value	fdr_0_10	direction	n_group_a	n_group_b
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.4048342058971698	hedges_g	0.6547619047619048	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.8425826478345854	hedges_g	0.2261904761904762	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.1308577327852641	hedges_g	0.7738095238095238	0.9217436974789917	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.5157014834788579	hedges_g	0.4642857142857143	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.1202924404367891	hedges_g	0.9047619047619048	0.9766483516483516	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.057118308562182	hedges_g	0.9404761904761904	0.9766483516483516	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.0016025275579578	hedges_g	0.988095238095238	0.988095238095238	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.4735556700610808	hedges_g	0.4642857142857143	0.9211087420042644	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	0.3022518246503143	hedges_g	0.6190476190476191	0.9211087420042644	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	-0.0404714996380272	hedges_g	0.9761904761904762	0.988095238095238	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	0.2020359434638153	hedges_g	0.75	0.9211087420042644	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.7169945504312463	hedges_g	0.2976190476190476	0.9211087420042644	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	-0.1151856694214474	hedges_g	0.8571428571428571	0.9642857142857142	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.4873583777399255	hedges_g	0.4642857142857143	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.2878657120830686	hedges_g	0.6428571428571429	0.9211087420042644	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.5266738017879126	hedges_g	0.4404761904761904	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.5142033620541495	hedges_g	0.4642857142857143	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	-0.5802083055318991	hedges_g	0.4404761904761904	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.0719187500937579	hedges_g	0.9404761904761904	0.9766483516483516	False	positive	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	-0.471335951988209	hedges_g	0.5	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.0944928541089426	hedges_g	0.8571428571428571	0.9642857142857142	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	-0.5591454054564856	hedges_g	0.4404761904761904	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	-0.520614126736694	hedges_g	0.4761904761904761	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	-1.1529232070436364	hedges_g	0.119047619047619	0.9211087420042644	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	composite_index	composite_index	COMPLEMENT_INFLAMMATORY_AMPLIFICATION_INDEX	Complement Inflammatory Amplification Index	Integrated_network	-0.1567161130604222	hedges_g	0.8452380952380952	0.9642857142857142	False	negative	6.0	3.0
GSE280297	C1_PRETERM_VS_TERM__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UTI89_preterm	UTI89_term	composite_index	composite_index	PREGNANCY_RISK_ENDOCRINE_METABOLIC_INFLAMMATION_INDEX	Pregnancy Risk Endocrine Metabolic Inflammation Index	Integrated_network	-0.0878660666522515	hedges_g	0.9166666666666666	0.9766483516483516	False	negative	6.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	0.7254080278698753	hedges_g	0.2472527472527472	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	0.3891861816974427	hedges_g	0.510989010989011	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	0.7059204911276613	hedges_g	0.2719780219780219	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	0.1940670575479958	hedges_g	0.7939560439560439	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	0.2235907207186629	hedges_g	0.7225274725274725	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	-0.0493894383806294	hedges_g	0.934065934065934	0.9819024725274724	False	negative	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	0.3327292638980083	hedges_g	0.5824175824175825	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	0.5247573417775623	hedges_g	0.4258241758241758	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	-0.0318886212720643	hedges_g	0.9615384615384616	0.9819024725274724	False	negative	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	-0.1915696360361809	hedges_g	0.7527472527472527	0.9819024725274724	False	negative	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	0.4382564416029907	hedges_g	0.5054945054945055	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	-0.106259541649525	hedges_g	0.8736263736263736	0.9819024725274724	False	negative	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	0.6393394121926572	hedges_g	0.3186813186813186	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.1845363567021631	hedges_g	0.760989010989011	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	0.2246946199165754	hedges_g	0.7032967032967034	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	0.3260981822439222	hedges_g	0.6071428571428571	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.2476622491017035	hedges_g	0.7005494505494505	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	0.3989634068862952	hedges_g	0.510989010989011	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	0.3904999292022162	hedges_g	0.5274725274725275	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.2193009933274784	hedges_g	0.717032967032967	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	0.416921514850779	hedges_g	0.521978021978022	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	1.1508293610411644	hedges_g	0.1016483516483516	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	0.5614228522935835	hedges_g	0.3791208791208791	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	0.2826640207251812	hedges_g	0.6483516483516484	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	0.1242881410695237	hedges_g	0.8516483516483516	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	0.0977903621847027	hedges_g	0.8708791208791209	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	0.6129351439755868	hedges_g	0.3516483516483517	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	0.4910697557217295	hedges_g	0.4148351648351648	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	0.2939459045391361	hedges_g	0.6373626373626373	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	0.3936415091050061	hedges_g	0.510989010989011	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	0.4883531993430784	hedges_g	0.4038461538461538	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	0.3864424762040065	hedges_g	0.5714285714285714	0.9819024725274724	False	positive	11.0	3.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__bladder	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	0.6560046769717482	hedges_g	0.2939560439560439	0.9819024725274724	False	positive	11.0	3.0
